1	1965	22	0.7991301	0.9984885	1
1	1965	23	0.8103741	0.9991924	1
1	1965	24	0.8081477	0.9964448	1
1	1965	25	0.8128556	0.9940227	1
1	1965	26	0.8018231	0.9973384	1
1	1965	27	0.8102311	0.9935241	1
1	1965	28	0.7865161	0.9966112	1
1	1965	29	0.7420107	0.9979982	1
1	1965	30	0.7835763	0.9910836	1
1	1965	31	0.7935339	0.9941409	1
1	1965	32	0.7917625	0.9991704	1
1	1965	33	0.772951	0.9933835	1
1	1965	34	0.752718	0.9891877	1
1	1965	35	0.7697724	0.9904971	1
1	1965	36	0.7441525	0.9899219	1
1	1965	37	0.7339339	0.9939561	1
1	1965	38	0.7088498	0.9811302	1
1	1965	39	0.7265607	0.9899586	1
1	1965	40	0.7008494	0.9781915	1
1	1965	41	0.6979151	0.9845349	1
1	1965	42	0.6265382	0.9753721	1
1	1965	43	0.6514595	0.9821459	1
1	1965	44	0.6189097	0.9855283	1
1	1965	45	0.6410875	0.9630262	1
1	1965	46	0.6335784	0.9806855	1
1	1965	47	0.628953	0.9645014	1
1	1965	48	0.6145614	0.9760112	1
1	1965	49	0.5824955	0.9659332	1
1	1965	50	0.6283354	0.9519171	1
1	1965	51	0.6680565	0.9764034	1
2	1945	17	0.516555392	0.985061301	1
2	1945	18	0.516714546	0.985118641	1
2	1945	19	0.515978342	0.985090902	1
2	1945	20	0.51645081	0.984935268	1
2	1945	21	0.517077873	0.985100392	1
2	1945	22	0.517351158	0.985348004	1
2	1945	23	0.513033527	0.984979943	1
2	1945	24	0.518340681	0.984312734	1
2	1945	25	0.519586125	0.985760888	1
2	1945	26	0.5184443	0.98633845	1
2	1945	27	0.495763	0.9835077	1
2	1945	28	0.5395693	0.9816439	1
2	1945	29	0.5245679	0.9915535	1
2	1945	30	0.513877	0.9886487	1
2	1945	31	0.5277307	0.9898852	1
2	1945	32	0.5484127	0.9895184	1
2	1945	33	0.4998825	0.9768502	1
2	1945	34	0.4864938	0.9899349	1
2	1945	35	0.4974582	0.9777576	1
2	1945	36	0.587558	0.9730196	1
2	1945	37	0.6068827	0.9863902	1
2	1945	38	0.7348347	0.9882799	1
2	1945	39	0.689426	0.9887422	1
2	1945	40	0.6983216	0.9847326	1
2	1945	41	0.6640514	0.9827078	1
2	1945	42	0.6823806	0.9816777	1
2	1945	43	0.652012	0.9728181	1
2	1945	44	0.6838477	0.9792273	1
2	1945	45	0.6751619	0.9837608	1
2	1945	46	0.6399228	0.9740779	1
2	1945	47	0.6159073	0.9842862	1
2	1945	48	0.6348089	0.9833356	1
2	1945	49	0.618661	0.9715145	1
2	1945	50	0.6154045	0.963419	1
2	1945	51	0.6233743	0.9804323	1
2	1945	52	0.6262349	0.9633911	1
2	1945	53	0.5990458	0.9540647	1
2	1945	54	0.5715299	0.9679965	1
2	1945	55	0.579113	0.9645699	1
2	1945	56	0.562773	0.9505661	1
2	1945	57	0.5479879	0.961563	1
2	1945	58	0.5328025	0.9487385	1
2	1945	59	0.5146249	0.943212	1
2	1945	60	0.4924147	0.9450597	1
2	1945	61	0.5380389	0.9632296	1
2	1955	17	0.5490522	0.9971402	1
2	1955	18	0.5181535	0.9897529	1
2	1955	19	0.5045169	0.9905828	1
2	1955	20	0.5186378	0.9930961	1
2	1955	21	0.4914196	0.9910019	1
2	1955	22	0.5283657	0.9892573	1
2	1955	23	0.5195649	0.9921082	1
2	1955	24	0.5206361	0.9934706	1
2	1955	25	0.501183	0.9933864	1
2	1955	26	0.6065099	0.9924736	1
2	1955	27	0.6526577	0.9890527	1
2	1955	28	0.7517456	0.9951491	1
2	1955	29	0.7774051	0.9950032	1
2	1955	30	0.7721009	0.991681	1
2	1955	31	0.7365526	0.9937199	1
2	1955	32	0.7440307	0.9907664	1
2	1955	33	0.7415547	0.9895024	1
2	1955	34	0.7322595	0.9879803	1
2	1955	35	0.7447121	0.9889793	1
2	1955	36	0.7152612	0.9868462	1
2	1955	37	0.6890674	0.9792117	1
2	1955	38	0.714474	0.9870776	1
2	1955	39	0.6576521	0.9836448	1
2	1955	40	0.7250851	0.973771	1
2	1955	41	0.6927103	0.9886575	1
2	1955	42	0.7399349	0.9748337	1
2	1955	43	0.6953305	0.9823078	1
2	1955	44	0.684646	0.9827653	1
2	1955	45	0.6617627	0.9689855	1
2	1955	46	0.6272596	0.9800791	1
2	1955	47	0.6391826	0.974858	1
2	1955	48	0.619992	0.9776295	1
2	1955	49	0.6197321	0.9690326	1
2	1955	50	0.6072109	0.9661013	1
2	1955	51	0.576812	0.9653353	1
2	1955	52	0.6041855	0.956546	1
2	1955	53	0.5710346	0.9659507	1
2	1955	54	0.5582772	0.9574206	1
2	1955	55	0.5608092	0.9386943	1
2	1955	56	0.5504181	0.9594783	1
2	1955	57	0.557399	0.9564061	1
2	1955	58	0.542968	0.9451708	1
2	1955	59	0.5367792	0.9528622	1
2	1955	60	0.5352858	0.942921	1
2	1955	61	0.5302162	0.9423171	1
2	1965	17	0.6366745	0.9928901	1
2	1965	18	0.7890126	0.995452	1
2	1965	19	0.7252792	0.9943787	1
2	1965	20	0.7604158	0.9980373	1
2	1965	21	0.7448972	0.9963679	1
2	1965	22	0.7527043	0.9963514	1
2	1965	23	0.7617362	0.995037	1
2	1965	24	0.7702826	0.9961148	1
2	1965	25	0.7338004	0.9929838	1
2	1965	26	0.7588068	0.9947433	1
2	1965	27	0.7518793	0.9898938	1
2	1965	28	0.721202	0.9879609	1
2	1965	29	0.7423077	0.9718552	1
2	1965	30	0.7498062	0.9841241	1
2	1965	31	0.7604132	0.9945441	1
2	1965	32	0.7313141	0.99166	1
2	1965	33	0.7468422	0.9934033	1
2	1965	34	0.7695283	0.9867334	1
2	1965	35	0.7614406	0.9944195	1
2	1965	36	0.71841	0.9885026	1
2	1965	37	0.7250352	0.9849778	1
2	1965	38	0.723679	0.9857282	1
2	1965	39	0.7135472	0.9849423	1
2	1965	40	0.6812498	0.9772949	1
2	1965	41	0.6817135	0.9847671	1
2	1965	42	0.6851914	0.9785715	1
2	1965	43	0.6505727	0.9724936	1
2	1965	44	0.6529185	0.9789175	1
2	1965	45	0.6149132	0.9680345	1
2	1965	46	0.6061272	0.9672743	1
2	1965	47	0.5994188	0.9708019	1
2	1965	48	0.6172075	0.9809846	1
2	1965	49	0.5714869	0.9592956	1
2	1965	50	0.5482743	0.9545757	1
2	1965	51	0.5884978	0.9369994	1

